ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,control,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Agent_cause_8,Object_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_saEGUiE6YlheWXv,Default Response Set,Anonymous,,,64.134.171.21,0,1/20/2017 15:55,1/20/2017 15:58,1,1,1,1,1,0,0,22.031,0,"If Professor SMith had not taken a pencil from the vending machine, then it would not be the case that the student who desperately needs a pencil was unable to get a pencil BECAUSE Smith et al. had taken the last few ones; in fact, in some possible world that is probably as close to this one as the alternative, someone else besides Smith would get a pencil and the other student wouldn't have gotten it. Why is that? It's clear: our world is such that the student didn't get the pencil. How much closer can the closest possible world be if that world is such that the student didn't get the pencil even if Smith hadn't acquired both.",,,2.718,10.944,115.197,2,17,50,50,1,1,,1,1,,1,23,2,,,,,,,1,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,42.4644928,-83.376297,-1
R_2VD7Y4NYjh7XAVJ,Default Response Set,Anonymous,,,184.100.98.96,0,1/20/2017 15:56,1/20/2017 15:59,1,1,1,1,1,0,0,33.646,0,If he had not taken the pencil then there is a chance that the student would receive a pencil or a half pencil.,,,1.803,1.803,44.575,1,18,4,4,1,,1,1,1,,1,49,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,44.9355011,-93.25050354,-1
R_2q28Epu3VzcTtif,Default Response Set,Anonymous,,,208.123.232.27,0,1/20/2017 16:00,1/20/2017 16:05,1,1,1,1,1,0,0,86.583,0,The desperate student who went to the machine after the Professor would have gotten his pencil.,,,13.449,13.449,61.629,1,18,1,1,1,1,,1,1,,1,64,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.46380615,-90.15119934,-1
R_3GoXbzBFiadw4B4,Default Response Set,Anonymous,,,173.216.247.81,0,1/20/2017 15:58,1/20/2017 16:05,1,1,1,1,1,0,0,179.102,0,,,"A student was unable to get a pencil when it was needed because the machine was out. They were out because it had a malfunction. Every time one lever (the white one) was pulled, it dispensed an eraser as well as a pencil (broken). Since it was not supposed to dispense a pencil, there were not enough for demand.",20.616,125.69,126.563,4,,0,0,1,1,,1,1,,2,31,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,36.66960144,-93.2614975,-1
R_31EsOHkauPTq1qT,Default Response Set,Anonymous,,,104.172.111.88,0,1/20/2017 16:01,1/20/2017 16:06,1,1,1,1,1,17.138,50.775,117.785,3,,,Two faculty members took that last pencils from the vending machine.  A student who came after them desperately needed a pencil for a test. ,15.811,61.041,64.063,3,,54,0,1,1,,1,1,,1,34,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,34.29420471,-118.5070953,-1
R_1ptjziPqy7TQDuo,Default Response Set,Anonymous,,,47.196.166.131,0,1/20/2017 16:01,1/20/2017 16:07,1,1,1,1,1,0,0,99.998,0,,I thought it was redundant to have two levers to control pencils. Instead the red lever could control both pencil and eraser. ,,9.534,50.723,107.781,2,17,13,81,1,1,,,1,,1,22,2,,,,1,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,28.0821991,-82.52390289,-1
R_eqA2KvsjOWrHX1f,Default Response Set,Anonymous,,,137.54.35.142,0,1/20/2017 16:05,1/20/2017 16:09,1,1,1,1,1,0,0,66.259,0,,,"There is a vending machine in the philosophy department of a small university that dispenses pencils and erasers. A professor and an administrative assistant take the last two pencils from the machine. A student goes to get a pencil that they need for an exam and there are none left, which causes a problem. ",5.749,5.749,91.409,1,,30,40,1,1,,1,1,,1,26,,,,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,38.03289795,-78.51370239,-1
R_2y9tNX3oFtPDAc5,Default Response Set,Anonymous,,,69.137.59.48,0,1/20/2017 16:04,1/20/2017 16:09,1,1,1,1,1,0,0,77.519,0,,,There is a machine that provides pencils if you pull the red or black lever and an eraser if you pull the white lever. The last 2 pencils were already taken by 2 professors and there are no more. The white lever gives you an eraser but malfunctions and gives a pencil and eraser but always breaks the pencil. A student needs a pencil but they are all gone.,15.501,15.501,138.137,1,,5,1,1,1,,1,1,,2,54,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,39.23869324,-77.27940369,-1
R_30ktToVhKOtnny0,Default Response Set,Anonymous,,,75.97.41.155,0,1/20/2017 16:07,1/20/2017 16:11,1,1,1,1,1,0,0,51.793,0,,,A VENDING MACHINE THAT DISPENSES PENCILS RAN OUT BECAUSE A PROFESSOR REQUESTED THAT HIS ASSISTANT GO TO THE MACHINE AND SHE GOT THE LAST TWO PENCILS. A STUDENT NEEDED A PENCIL FOR A TEST AND COULD NOT GET ONE BECAUSE THE VENDING MACHINE IS EMPTY AND IT IS CAUSING A BIT OF A PROBLEM.,2.478,2.478,98.06,1,,31,15,1,1,1,,1,,2,41,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.8164978,-76.8812027,-1
R_2fxn9K0B7T7ylop,Default Response Set,Anonymous,,,71.190.250.26,0,1/20/2017 16:00,1/20/2017 16:12,1,1,1,1,1,0,0,196.438,0,,The pencil break while in the process of pulling the white lever. The red lever could be broken if you used force.,,76.532,194.668,278.813,4,16,40,81,1,1,,1,1,,2,,2,,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.85940552,-73.21209717,-1
R_1obd0pHvHm7Mv7B,Default Response Set,Anonymous,,,108.15.19.52,0,1/20/2017 16:09,1/20/2017 16:12,1,1,1,1,1,38.849,47.448,52.986,3,"Smith could have brought his own pencil from his office, or used a pen instead. He could have realized that taking the last pencils could adversely affect his students and refrained from taking anything at all. Had he not taken that pencil the student getting ready for the test would have had a writing instrument.",,,26.685,27.725,85.526,2,18,40,0,1,1,,1,1,,1,28,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,39.05099487,-76.72850037,-1
R_2CCVeXnZoUEHfU5,Default Response Set,Anonymous,,,75.176.79.179,0,1/20/2017 16:08,1/20/2017 16:12,1,1,1,1,1,0,0,92.277,0,I honestly think the vending machine should be only for students. The professors should get this supplied by the school,,,14.106,56.241,58.267,2,16,0,0,1,,1,,1,,2,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.97920227,-81.2589035,-1
R_2CKwIY9s8JBcjFw,Default Response Set,Anonymous,,,170.146.221.74,0,1/20/2017 16:09,1/20/2017 16:14,1,1,1,1,1,0,0,41.221,0,,"Seeing as there are are 2 levers that both produce a pencil and both are providing access to the same vending machine, it's rational to assume they are both accessing the same supply of pencils in the machine. That being said, should both levers that return pencils be pulled at the same time, there's a chance that one will not be able to access the supply because the other one is already accessing it.  / It's also possible the machine can only address the input of each lever one at a time. Should 2 of the levers be pulled simultaneously, it's possible the vending machine could have ignored one because it prioritized the other lever, thus neglecting to respond to the lever's stimulus. ",,14.676,14.676,214.246,1,18,1,1,1,1,,1,1,,2,23,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.71040344,-74.21109772,-1
R_26nZV00736xPsYt,Default Response Set,Anonymous,,,198.1.37.168,0,1/20/2017 16:13,1/20/2017 16:18,1,1,1,1,1,0,0,57.289,0,,,There is a vending machine that dispenses pencils and erasers by pulling 3 colored levers.  Pulling the black or red lever dispenses a pencil.  Pulling the white lever dispenses a pencil and an eraser but the white lever always malfunctions and dispenses a broken pencil along with the eraser it was designed to dispense.  Professor Smith and an administrative assistant took the last two pencils from the machine and a student who needed a pencil was unable to receive one.,5.841,5.841,172.995,1,,30,0,1,1,,1,1,,1,53,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,47.66889954,-117.4369049,-1
R_2v8shK4fDeIzVGU,Default Response Set,Anonymous,,,76.171.182.195,0,1/20/2017 16:10,1/20/2017 16:21,1,1,1,1,1,5.015,5.015,182.757,1,,,"A vending machine offers erasers and pencil. It is well known that test taking students require pencils. Also, because there are plenty of pencils in the vending machine faculty and staff are allowed to take pencils from vending machine. However, in this story a student desperately needed a pencil for test taking but the machine was out because a faculty and staff member took the last two. Therefore, the vending machine did not have plenty of pencils in order to allow faculty and staff to take pencils.",1.905,152.334,335.968,3,,50,0,1,1,,1,1,,2,35,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,33.9230957,-118.1396027,-1
R_1OjINE72vm5rG6e,Default Response Set,Anonymous,,,72.48.2.96,0,1/20/2017 16:19,1/20/2017 16:23,1,1,1,1,1,0,0,82.285,0,,,"Two teacher were wanting pencils and pulled the black and red levers.  These were the last pencils in the vending machine.  When a student needed a pencil, the machine was empty of pencils.",6.851,6.851,106.157,1,,1,2,1,1,,1,1,,2,57,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,31.04499817,-97.50869751,-1
R_1QfRR8qUCxiUAva,Default Response Set,Anonymous,,,173.80.35.225,0,1/20/2017 16:21,1/20/2017 16:27,1,1,1,1,1,2.859,10.842,71.149,3,"If Professor Smith had not taken a pencil from the vending machine, it's likely that the student who desperately needed a pencil, could have gotten one. She would have been able to take her test. ",,,52.893,133.011,144.524,3,18,0,0,1,1,,1,1,,2,59,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.81640625,-81.23290253,-1
R_3PZk7bUAtHMOI6K,Default Response Set,Anonymous,,,206.74.18.250,0,1/20/2017 16:22,1/20/2017 16:27,1,1,1,1,1,0,0,63.978,0,If the professor wouldn't have taken the pencils from the vending machine the student would have had a pencil that theyes desperately needed for a test thry had to do. More than likely since the pencils were taken and the student didn't get one he may have not been able to take the test he needed to take.,,,22.346,22.346,103.694,1,19,0,0,,1,,1,,,2,26,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,35.11210632,-81.91539764,-1
R_3Mb1G4oOv82Xosn,Default Response Set,Anonymous,,,149.149.2.129,0,1/20/2017 16:24,1/20/2017 16:28,1,1,1,1,1,0,0,48.478,0,I believe the faculty should have a separate machine so as to avoid this type of thing happening. Professor Smith should have had his own pencil as well.,,,15.995,62.254,86.943,3,19,0,0,1,1,,1,1,,1,20,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,36.14179993,-85.45480347,-1
R_1NnqRjd02i94r2H,Default Response Set,Anonymous,,,96.27.134.70,0,1/20/2017 16:24,1/20/2017 16:28,1,1,1,1,1,0,0,69.554,0,,,"There is a vending machine that dispenses pencils and erasers that everyone; professors and students, are allowed to use.  There are 3 levers, a black one that gives you a pencil, a red level that gives you a pencil, and a white lever that gives you an eraser and a broken pencil.  Professor smith who was just hired was told he was not allowed to get any pencils from the machine, but he does regardless and takes the last one.  Soon a student comes to get a pencil to take a test and can not get one since the last one was taken by professor smith.",2.203,81.155,133.845,8,,90,0,1,1,,1,1,,,23,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,42.01109314,-87.84059906,-1
R_ZqPeKde4N6ChUWd,Default Response Set,Anonymous,,,207.58.243.107,0,1/20/2017 16:24,1/20/2017 16:30,1,1,1,1,1,66.314,66.314,67.42,1,the professor could have shared with the other professor who pulled from the vending machine at the same time that way there would be 1 pencil left for the student.,,,25.031,25.031,79.284,1,19,86,81,1,1,,1,,,1,37,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.69720459,-81.19740295,-1
R_3D54knCbzKLUsX6,Default Response Set,Anonymous,,,108.70.128.225,0,1/20/2017 16:23,1/20/2017 16:31,1,1,1,1,1,0,0,261.724,0,"Professor Smith could have used another writing instrument like a pen he brought from home.  This way the student would have been able to get a pencil from the machine.  Or, the professor could have given his pencil to the student to use as needed.",,,40.488,40.488,119.856,1,19,0,0,1,1,,1,1,,1,55,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,35.64610291,-78.57910156,-1
R_1KjO9u2gZ5NpugE,Default Response Set,Anonymous,,,71.88.218.146,0,1/20/2017 16:34,1/20/2017 16:37,1,1,1,1,1,0,0,44.635,0,"Professor Smith may have no taken the pencil if he knew that it was the very last one. If he had not taken the pencil, the student would have gotten to take it; but it is likely another student afterwards would still be left without a pencil.",,,13.007,13.007,78.754,1,18,20,20,1,1,,1,1,,1,23,1,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,36.3197937,-82.32019806,-1
R_etXkwjWkCXldAjv,Default Response Set,Anonymous,,,64.53.149.117,0,1/20/2017 16:36,1/20/2017 16:39,1,1,1,1,1,22.513,38.269,38.913,27,The other professor after him would have been able to get a pencil. There would still be a pencil left.,,,7.085,7.085,34.962,1,17,78,39,,1,1,1,1,,2,32,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,42.040802,-88.10839844,-1
R_3qItsg86fyml2Q4,Default Response Set,Anonymous,,,97.87.102.203,0,1/20/2017 16:38,1/20/2017 16:43,1,1,1,1,1,0,0,83.152,0,,,The college put a vending machine in to dispense pencils and erasers. The machine provided pencils when the black or red levers were pulled and erasers when the white level was pulled. Two employees each pulled the black and red levers at the same time and got the last pencils in the machine. A student needed a pencil but could not get one.,2.837,2.837,133.977,1,,10,8,1,1,,1,1,,2,67,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,37.33700562,-89.5911026,-1
R_1Iym6oi9i0XF1T5,Default Response Set,Anonymous,,,76.115.66.82,0,1/20/2017 16:41,1/20/2017 16:46,1,1,1,1,1,0,0,54.024,0,I honestly don't think there was anything wrong with him taking the supplies. Most items in college meant to be for one group end up being used by many. I don't think that he has any control over the lack of preparedness of the student.,,,18.006,18.006,83.715,1,16,100,100,,1,1,1,,,2,42,1,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,44.90159607,-122.9223022,-1
R_cZ64kLS60l43ASB,Default Response Set,Anonymous,,,73.55.233.134,0,1/20/2017 16:45,1/20/2017 16:50,1,1,1,1,1,0,0,56.228,0,,"Depends on how the vending machine was built and whether or not the red/black levers dispensed pencils from the same section utilizing the same parts as each lever.  If that was the case the red lever could have pushed out 1 pencil the same time as the black and only produced 1 pencil period.  However, whichever teacher did not get a pencil probably would've tried pulling the lever again to get a new pencil still leaving no pencil for the student.  Moral of the story, bring your own damn pens and pencils.  If you're in a college/university and can't remember to bring your own stuff you have a problem.",,1.255,1.255,177.392,1,17,0,0,1,1,,1,1,,1,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,29.68769836,-95.11569977,-1
R_3DouQDSXgnyIxV0,Default Response Set,Anonymous,,,66.76.44.21,0,1/20/2017 16:47,1/20/2017 16:51,1,1,1,1,1,0,0,65.487,0,,,"The new professor and a colleague took the last two pencils int he vending machine. The red and black lever dispensed pencils. The white lever was supposed to dispense pencils, but dispensed a broken pencil and eraser.",1.717,1.717,48.048,1,,0,0,1,1,,1,1,,1,28,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,32.36560059,-95.30999756,-1
R_1eJLCmhyvKbOJAm,Default Response Set,Anonymous,,,71.59.93.141,0,1/20/2017 16:51,1/20/2017 16:53,1,1,1,1,1,0,0,37.517,0,"It seemed like the right decision.  The professor couldn't have predicted that the student would need a pencil so badly.  If the professor had not taken one, the student could have gotten one.",,,13.06,13.06,63.924,1,18,20,5,1,1,,1,1,,2,36,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,39.74369812,-75.34619904,-1
R_3khrUMkU7IyDo9l,Default Response Set,Anonymous,,,174.22.59.24,0,1/20/2017 16:51,1/20/2017 16:54,1,1,1,1,1,0,0,44.18,0,,,university department put in a vending machine to dispense pencils and erasers.  The black and red levers dispense pencils and the white lever dispenses erasers and broken pencils.,2.063,7.407,50.869,2,,2,2,1,1,,1,1,,2,46,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,41.51589966,-108.9942017,-1
R_3qDpIT4g6oH5zoc,Default Response Set,Anonymous,,,76.217.128.77,0,1/20/2017 16:47,1/20/2017 16:54,1,1,1,1,1,0,0,74.051,0,"Professor Smith could have been standing at the vending machine about to pull the lever, when a colleague walks up to him and tells him that he no longer needs his pencil. He give his pencil to Professor Smith. If Professor Smith doesn't pull the lever to get a pencil, because he's given one by his colleague, then the student who needs a pencil would be able to get one from the vending machine. ",,,19.53,138.792,174.022,4,19,0,0,1,1,,1,1,,2,55,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.0500946,-117.2528,-1
R_1F4g1xL2jvGMFT7,Default Response Set,Anonymous,,,74.105.170.111,0,1/20/2017 16:46,1/20/2017 16:55,1,1,1,1,1,2.942,59.475,60.556,3,,,"The philosophy department of a small university bought a machine to supply pencils, the machine does not work well, a teacher and an administrative assistant removed the last two pencils from the machine and students who needed pencils to perform a test could not get them out of the machine",335.507,335.867,339.137,2,,14,8,1,,1,1,1,,1,59,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.792099,-74.16269684,-1
R_1QFwuJlLHx1YFof,Default Response Set,Anonymous,,,184.5.69.196,0,1/20/2017 16:55,1/20/2017 17:00,1,1,1,1,1,0,0,91.529,0,"If Professor Smith had not taken a pencil, maybe there would have been one for the student that needed one later on. Perhaps the Professor could have borrowed a pencil or purchased one before he went to work.",,,37.661,37.661,118.555,1,18,53,20,1,1,,1,1,,2,43,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.28590393,-97.51270294,-1
R_27xKa1y1Zm3kfJh,Default Response Set,Anonymous,,,108.185.151.105,0,1/20/2017 16:57,1/20/2017 17:01,1,1,1,1,1,0,0,41.675,0,,There could have been a functionality in the machine where pushing two levers at once would case them to jam. That would have resulted in neither the red nor the black lever releasing a pencil.,,40.652,40.652,94.702,1,18,0,0,1,1,,1,1,,2,43,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,34.03959656,-118.266098,-1
R_C1UhVxSicAdrajn,Default Response Set,Anonymous,,,209.120.153.202,0,1/20/2017 17:00,1/20/2017 17:03,1,1,1,1,1,0,0,46.697,0,,I'm not sure. Students should bring in their own pencils in the event that the vending machine runs out. ,,10.978,10.978,63.482,1,19,0,0,1,1,,1,1,,1,30,2,,,,,,,1,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.95599365,-87.66069794,-1
R_3jdJNRaJ2EHv33j,Default Response Set,Anonymous,,,75.87.179.94,0,1/20/2017 16:58,1/20/2017 17:03,1,1,1,1,1,0,0,56.61,0,"He could have borrowed a pencil  from another professor.  If he had not taken a pencil from the vending machine, the student would have been able to get one from the vending machine. ",,,21.761,120.008,121.909,2,18,20,5,1,1,,1,1,,2,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.89979553,-94.7052002,-1
R_1NwdaYdCmbv9LRT,Default Response Set,Anonymous,,,172.87.175.238,0,1/20/2017 17:17,1/20/2017 17:19,1,1,1,1,1,0,0,18.395,0,He just should have resisted the urge,,,1.473,61.587,74.311,2,18,31,47,,1,,1,,,1,,2,,,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,30.55430603,-97.55200195,-1
R_0urvYgflw7y98jv,Default Response Set,Anonymous,,,68.119.70.17,0,1/20/2017 17:22,1/20/2017 17:24,1,1,1,1,1,0,0,37.18,0,,,"Two professors used the vending machine to receive pencils. They each received a pencil, as designed, but they were the last two pencils in the machine. A student then used the machine to get a pencil she needed for a test, however there were no pencils left.",3.947,3.947,62.174,1,,0,0,1,1,,1,1,,1,37,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,33.2507019,-86.9210968,-1
R_SPit1NDA5zuwWDT,Default Response Set,Anonymous,,,74.141.132.168,0,1/20/2017 17:21,1/20/2017 17:25,1,1,1,1,1,0,0,17.464,0,He could get a pencil from elsewhere.,,,1.644,29.298,30.451,2,17,38,40,,,1,1,,,2,21,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.13000488,-85.57939911,-1
R_1I475ubkNRFSW5R,Default Response Set,Anonymous,,,96.227.78.227,0,1/20/2017 17:24,1/20/2017 17:27,1,1,1,1,1,0,0,35.814,0,,"If the red lever had not functioned then the professor would not have gotten his pencil. If the professor had not gotten the pencil, then the student may have been able to get it. ",,18.348,18.348,72.378,1,17,1,0,1,1,,1,,,2,45,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.56080627,-75.33509827,-1
R_vCxSQfKV8EgHW5b,Default Response Set,Anonymous,,,73.177.166.221,0,1/20/2017 17:19,1/20/2017 17:28,1,1,1,1,1,0,0,127.198,0,,Well Mr Smith can of announced that he took the last two pencils or put a paper on the vending machine and say He has the last two pencils and if he didnt pull the lever it would of still been two pencils in there for the student to use,,23.662,23.662,244.003,1,16,72,26,,,1,1,1,,2,29,2,,,,1,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.55769348,-77.37689972,-1
R_10wKfnvWdxJrxQ2,Default Response Set,Anonymous,,,172.113.96.178,0,1/20/2017 17:26,1/20/2017 17:33,1,1,1,1,1,0,0,123.545,0,,,The story was about a certain  vending machine to dispense and keep track of office supplies at a small university. At the end of story a student needed a pencil from the vending machine but was out of stock of pencils which leads to severe issue.,21.196,35.62,160.655,2,,1,0,1,1,,1,1,,1,28,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,33.91290283,-118.3439026,-1
R_3HoSUK510jqVYpM,Default Response Set,Anonymous,,,129.105.201.171,0,1/20/2017 17:28,1/20/2017 17:33,1,1,1,1,1,13.356,18.876,69.348,2,"One possibility is that Professor Smith and the administrative assistant might have realized that they both wanted a pencil at the same time.  Conceivably, they might have opted to pull one pencil from the machine and share it.  However, that solution would not work if they both intended to use the pencil for an extended period of time.  If Professor Smith had not taken a pencil, then there would have remained one pencil available for the student to take.",,,9.676,145.585,149.573,2,18,20,1,1,1,,1,1,,1,43,,,,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,42.05859375,-87.68450165,-1
R_3nw6LmYd7YoJH7y,Default Response Set,Anonymous,,,71.63.116.3,0,1/20/2017 17:30,1/20/2017 17:34,1,1,1,1,1,0,0,98.139,0,,"If the red lever did not produce a pencil, the black lever could have been used. There still would have been no more pencils in the machine after pulling the black lever twice.",,20.608,20.608,58.426,1,16,13,9,1,1,1,1,1,,1,46,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.62109375,-77.65149689,-1
R_2BmQtG5PkovbtYy,Default Response Set,Anonymous,,,184.21.112.207,0,1/20/2017 17:30,1/20/2017 17:35,1,1,1,1,1,0,0,53.832,0,,,"To people at the vending machine both wanted pencils.  They got two pencils.  Then, the next person, who needed a pencil, didn't get one.",5.532,5.532,38.693,1,,10,10,1,,,1,,,1,60,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,44.29150391,-84.73400116,-1
R_1eEsFWRwNY2pKij,Default Response Set,Anonymous,,,172.6.129.9,0,1/20/2017 17:30,1/20/2017 17:37,1,1,1,1,1,0,0,84.725,0,,if the red lever didn't produce pencils as well as the other then their would be more pencils,,39.916,39.916,96.386,1,18,51,93,,1,1,1,,1,2,44,,,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,34.04780579,-118.2922974,-1
R_2zIMUzAojetSDdz,Default Response Set,Anonymous,,,108.204.102.211,0,1/20/2017 17:45,1/20/2017 17:48,1,1,1,1,1,0,0,45.222,0,,,A VENDING MACHINE RAN OUT OF PENCILS.  IT RAN OUT MORE QUICKLY BECAUSE IT FREQUENTLY MALFUNCTIONS.,7.692,7.692,45.97,1,,1,1,1,1,,1,1,,2,40,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,29.86880493,-95.53800201,-1
R_2c72M8n2FV8se6t,Default Response Set,Anonymous,,,76.127.101.26,0,1/20/2017 17:45,1/20/2017 17:49,1,1,1,1,1,27.062,27.062,27.243,1,,If it had broke,,53.205,141.942,157.209,5,17,63,50,1,,,1,,,1,24,2,,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.67030334,-121.0168991,-1
R_3QJAYJQ0MZQR9hu,Default Response Set,Anonymous,,,162.207.249.207,0,1/20/2017 17:49,1/20/2017 17:56,1,1,1,1,1,0,0,101.545,0,,,"A professor and administrator needed pencils.  They pulled levers at the same, red and black.  They received pencils.  This was the last of the pencils in the vending machine.  A student desperately needed a pencil after that event.",8.298,98.081,105.745,2,,20,19,1,1,,1,1,,2,67,2,,,,1,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,32.83430481,-97.22889709,-1
R_27wyHjER1c3bFUs,Default Response Set,Anonymous,,,108.120.230.171,0,1/20/2017 17:55,1/20/2017 17:58,1,1,1,1,1,0,0,74.958,0,,,"The professor and associate both got their pencils from the machine, as was the practice. The student didn't get her pencil because the machine was out.",4.537,4.537,59.506,1,,0,0,1,1,,1,1,,1,59,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,37.75100708,-97.8219986,-1
R_3QXJuit7jEMXj1r,Default Response Set,Anonymous,,,98.227.7.250,0,1/20/2017 18:02,1/20/2017 18:07,1,1,1,1,1,23.269,53.668,78.938,3,,Perhaps the mechanical functions on the interior of the machine broke down.,,4.72,4.72,57.028,1,16,0,60,1,1,,1,1,,1,33,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.13499451,-85.37999725,-1
R_OPCHsO3MowlSMVz,Default Response Set,Anonymous,,,69.12.158.43,0,1/20/2017 18:04,1/20/2017 18:10,1,1,1,1,1,0,0,71.38,0,,"When two people simultaneously pressed two buttons--both of them wanting pencils--the machine might have jammed. Another possible scenario is that operation of the machine might have resulted in dispensation of one or two broken pencils, instead of delivering two pencils when both the red and black levers were operated. ",,7.911,114.8,115.934,9,16,10,5,1,1,,1,1,,2,55,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.86720276,-122.2568054,-1
R_Ao3RGWILMVBRCUx,Default Response Set,Anonymous,,,73.78.29.58,0,1/20/2017 18:09,1/20/2017 18:14,1,1,1,1,1,0,0,153.9,0,,"They could have pulled the black one again in between. The lever could have produced an eraser. Even if the white lever was pulled, that may have fixed the sequence as well.",,1.684,1.684,61.503,1,18,41,87,1,1,,1,1,,2,31,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,39.62759399,-104.7833023,-1
R_umrA3ul208VEUJX,Default Response Set,Anonymous,,,66.41.194.153,0,1/20/2017 18:06,1/20/2017 18:17,1,1,1,1,1,0,0,109.096,0,,"The red lever when pulled could instead have produced an eraser. If the red lever was not able to produce a pencil, then the only way to produce a pencil would be by pulling on the black lever.",,60.403,191.009,256.923,3,16,0,0,1,1,1,1,1,,2,54,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,44.90539551,-92.88289642,-1
